0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00527131,0.0105571,0.0158718,0.0212292,0.0266426,0.0321248,0.0376874,0.0433409,0.0490946,0.0549564,0.0609327,0.0670282,0.0732458,0.0795867,0.08605,0.0926329,0.0993307,0.106137,0.113042,0.120036,0.127105,0.134236,0.141412,0.148615,0.155825,0.163022,0.170183,0.177284,0.184302,0.191211,0.197986,0.2046,0.211027,0.217242,0.223217,0.228927,0.234348,0.239455,0.244226,0.248638,0.252671,0.256306,0.259526,0.262315,0.264661,0.266551,0.267977,0.268931,0.26941,0.26941,0.268931,0.267977,0.266551,0.264661,0.262315,0.259526,0.256306,0.252671,0.248638,0.244226,0.239455,0.234348,0.228927,0.223217,0.217242,0.211027,0.2046,0.197986,0.191211,0.184302,0.177284,0.170183,0.163022,0.155825,0.148615,0.141412,0.134236,0.127105,0.120036,0.113042,0.106137,0.0993307,0.0926329,0.08605,0.0795867,0.0732458,0.0670282,0.0609327,0.0549564,0.0490946,0.0433409,0.0376874,0.0321248,0.0266426,0.0212292,0.0158718,0.0105571,0.00527131,0
0,0.00502732,0.0100685,0.0151371,0.0202465,0.0254095,0.0306379,0.035943,0.0413349,0.0468223,0.0524128,0.0581126,0.063926,0.0698559,0.0759034,0.0820676,0.088346,0.0947339,0.101225,0.107811,0.114481,0.121223,0.128024,0.134868,0.141738,0.148615,0.155479,0.162308,0.169082,0.175775,0.182364,0.188826,0.195134,0.201264,0.20719,0.212889,0.218336,0.223506,0.228377,0.232927,0.237135,0.240981,0.244448,0.247519,0.250179,0.252417,0.254219,0.255579,0.25649,0.256946,0.256946,0.25649,0.255579,0.254219,0.252417,0.250179,0.247519,0.244448,0.240981,0.237135,0.232927,0.228377,0.223506,0.218336,0.212889,0.20719,0.201264,0.195134,0.188826,0.182364,0.175775,0.169082,0.162308,0.155479,0.148615,0.141738,0.134868,0.128024,0.121223,0.114481,0.107811,0.101225,0.0947339,0.088346,0.0820676,0.0759034,0.0698559,0.063926,0.0581126,0.0524128,0.0468223,0.0413349,0.035943,0.0306379,0.0254095,0.0202465,0.0151371,0.0100685,0.00502732,0
0,0.00478358,0.00958033,0.0144032,0.0192649,0.0241776,0.0291526,0.0342005,0.039331,0.0445524,0.0498719,0.0552954,0.0608271,0.0664696,0.0722239,0.0780894,0.0840635,0.0901418,0.0963183,0.102585,0.108932,0.115348,0.121819,0.128332,0.134868,0.141412,0.147943,0.154442,0.160887,0.167256,0.173526,0.179675,0.185677,0.19151,0.19715,0.202572,0.207755,0.212675,0.21731,0.221639,0.225643,0.229303,0.232602,0.235525,0.238056,0.240185,0.2419,0.243194,0.244061,0.244495,0.244495,0.244061,0.243194,0.2419,0.240185,0.238056,0.235525,0.232602,0.229303,0.225643,0.221639,0.21731,0.212675,0.207755,0.202572,0.19715,0.19151,0.185677,0.179675,0.173526,0.167256,0.160887,0.154442,0.147943,0.141412,0.134868,0.128332,0.121819,0.115348,0.108932,0.102585,0.0963183,0.0901418,0.0840635,0.0780894,0.0722239,0.0664696,0.0608271,0.0552954,0.0498719,0.0445524,0.039331,0.0342005,0.0291526,0.0241776,0.0192649,0.0144032,0.00958033,0.00478358,0
0,0.00454076,0.00909403,0.0136721,0.0182871,0.0229503,0.0276728,0.0324645,0.0373346,0.042291,0.0473406,0.0524888,0.0577398,0.0630959,0.0685583,0.0741261,0.0797971,0.085567,0.0914301,0.0973787,0.103404,0.109494,0.115637,0.121819,0.128024,0.134236,0.140436,0.146605,0.152723,0.158769,0.164721,0.170558,0.176256,0.181793,0.187146,0.192294,0.197214,0.201884,0.206284,0.210394,0.214195,0.217669,0.220801,0.223575,0.225978,0.227999,0.229627,0.230856,0.231678,0.23209,0.23209,0.231678,0.230856,0.229627,0.227999,0.225978,0.223575,0.220801,0.217669,0.214195,0.210394,0.206284,0.201884,0.197214,0.192294,0.187146,0.181793,0.176256,0.170558,0.164721,0.158769,0.152723,0.146605,0.140436,0.134236,0.128024,0.121819,0.115637,0.109494,0.103404,0.0973787,0.0914301,0.085567,0.0797971,0.0741261,0.0685583,0.0630959,0.0577398,0.0524888,0.0473406,0.042291,0.0373346,0.0324645,0.0276728,0.0229503,0.0182871,0.0136721,0.00909403,0.00454076,0
0,0.00429947,0.00861079,0.0129456,0.0173153,0.0217308,0.0262024,0.0307395,0.0353508,0.0400439,0.0448252,0.0496999,0.0546719,0.0597435,0.0649157,0.0701878,0.0755575,0.0810209,0.0865726,0.0922053,0.0979102,0.103677,0.109494,0.115348,0.121223,0.127105,0.132976,0.138817,0.14461,0.150335,0.155972,0.161498,0.166893,0.172137,0.177206,0.18208,0.186739,0.191161,0.195327,0.199219,0.202818,0.206108,0.209073,0.2117,0.213976,0.215889,0.217431,0.218594,0.219373,0.219763,0.219763,0.219373,0.218594,0.217431,0.215889,0.213976,0.2117,0.209073,0.206108,0.202818,0.199219,0.195327,0.191161,0.186739,0.18208,0.177206,0.172137,0.166893,0.161498,0.155972,0.150335,0.14461,0.138817,0.132976,0.127105,0.121223,0.115348,0.109494,0.103677,0.0979102,0.0922053,0.0865726,0.0810209,0.0755575,0.0701878,0.0649157,0.0597435,0.0546719,0.0496999,0.0448252,0.0400439,0.0353508,0.0307395,0.0262024,0.0217308,0.0173153,0.0129456,0.00861079,0.00429947,0
0,0.00406027,0.00813172,0.0122254,0.016352,0.0205218,0.0247446,0.0290293,0.0333841,0.0378161,0.0423314,0.046935,0.0516304,0.0564199,0.0613045,0.0662833,0.0713544,0.076514,0.0817569,0.0870763,0.092464,0.0979102,0.103404,0.108932,0.114481,0.120036,0.12558,0.131097,0.136568,0.141974,0.147297,0.152516,0.157612,0.162563,0.167351,0.171954,0.176353,0.18053,0.184464,0.18814,0.191539,0.194646,0.197446,0.199927,0.202076,0.203883,0.20534,0.206438,0.207173,0.207542,0.207542,0.207173,0.206438,0.20534,0.203883,0.202076,0.199927,0.197446,0.194646,0.191539,0.18814,0.184464,0.18053,0.176353,0.171954,0.167351,0.162563,0.157612,0.152516,0.147297,0.141974,0.136568,0.131097,0.12558,0.120036,0.114481,0.108932,0.103404,0.0979102,0.092464,0.0870763,0.0817569,0.076514,0.0713544,0.0662833,0.0613045,0.0564199,0.0516304,0.046935,0.0423314,0.0378161,0.0333841,0.0290293,0.0247446,0.0205218,0.016352,0.0122254,0.00813172,0.00406027,0
0,0.00382363,0.0076578,0.0115129,0.015399,0.0193258,0.0233025,0.0273375,0.0314385,0.0356123,0.0398645,0.0441998,0.0486216,0.0531321,0.057732,0.0624208,0.0671964,0.0720554,0.0769929,0.0820025,0.0870763,0.0922053,0.0973787,0.102585,0.107811,0.113042,0.118263,0.123458,0.128611,0.133703,0.138715,0.14363,0.148429,0.153092,0.157601,0.161936,0.166079,0.170013,0.173718,0.177179,0.180381,0.183307,0.185944,0.18828,0.190304,0.192006,0.193378,0.194412,0.195105,0.195452,0.195452,0.195105,0.194412,0.193378,0.192006,0.190304,0.18828,0.185944,0.183307,0.180381,0.177179,0.173718,0.170013,0.166079,0.161936,0.157601,0.153092,0.148429,0.14363,0.138715,0.133703,0.128611,0.123458,0.118263,0.113042,0.107811,0.102585,0.0973787,0.0922053,0.0870763,0.0820025,0.0769929,0.0720554,0.0671964,0.0624208,0.057732,0.0531321,0.0486216,0.0441998,0.0398645,0.0356123,0.0314385,0.0273375,0.0233025,0.0193258,0.015399,0.0115129,0.0076578,0.00382363,0
0,0.00359,0.00718989,0.0108094,0.0144581,0.018145,0.0218787,0.0256672,0.0295177,0.0334364,0.0374289,0.0414993,0.045651,0.049886,0.0542049,0.0586073,0.0630912,0.0676534,0.0722893,0.0769929,0.0817569,0.0865726,0.0914301,0.0963183,0.101225,0.106137,0.111039,0.115917,0.120755,0.125536,0.130242,0.134857,0.139363,0.143742,0.147975,0.152045,0.155936,0.159629,0.163108,0.166358,0.169363,0.172111,0.174587,0.176781,0.178681,0.180279,0.181567,0.182538,0.183188,0.183514,0.183514,0.183188,0.182538,0.181567,0.180279,0.178681,0.176781,0.174587,0.172111,0.169363,0.166358,0.163108,0.159629,0.155936,0.152045,0.147975,0.143742,0.139363,0.134857,0.130242,0.125536,0.120755,0.115917,0.111039,0.106137,0.101225,0.0963183,0.0914301,0.0865726,0.0817569,0.0769929,0.0722893,0.0676534,0.0630912,0.0586073,0.0542049,0.049886,0.045651,0.0414993,0.0374289,0.0334364,0.0295177,0.0256672,0.0218787,0.018145,0.0144581,0.0108094,0.00718989,0.00359,0
0,0.00335974,0.00672873,0.0101161,0.0135308,0.0169812,0.0204754,0.024021,0.0276245,0.0312919,0.0350283,0.0388378,0.0427232,0.0466866,0.0507286,0.0548487,0.0590451,0.0633148,0.0676534,0.0720554,0.076514,0.0810209,0.085567,0.0901418,0.0947339,0.0993307,0.103919,0.108484,0.113012,0.117486,0.121891,0.12621,0.130427,0.134525,0.138487,0.142297,0.145937,0.149394,0.15265,0.155692,0.158505,0.161076,0.163394,0.165447,0.167225,0.168721,0.169926,0.170835,0.171443,0.171749,0.171749,0.171443,0.170835,0.169926,0.168721,0.167225,0.165447,0.163394,0.161076,0.158505,0.155692,0.15265,0.149394,0.145937,0.142297,0.138487,0.134525,0.130427,0.12621,0.121891,0.117486,0.113012,0.108484,0.103919,0.0993307,0.0947339,0.0901418,0.085567,0.0810209,0.076514,0.0720554,0.0676534,0.0633148,0.0590451,0.0548487,0.0507286,0.0466866,0.0427232,0.0388378,0.0350283,0.0312919,0.0276245,0.024021,0.0204754,0.0169812,0.0135308,0.0101161,0.00672873,0.00335974,0
0,0.00313314,0.00627491,0.00943383,0.0126182,0.0158359,0.0190945,0.0224009,0.0257614,0.0291815,0.032666,0.0362185,0.039842,0.0435381,0.0473075,0.0511498,0.0550633,0.0590451,0.0630912,0.0671964,0.0713544,0.0755575,0.0797971,0.0840635,0.088346,0.0926329,0.0969118,0.101169,0.105392,0.109564,0.113673,0.117701,0.121633,0.125455,0.12915,0.132702,0.136098,0.139321,0.142358,0.145195,0.147818,0.150216,0.152378,0.154292,0.155951,0.157345,0.158469,0.159317,0.159885,0.160169,0.160169,0.159885,0.159317,0.158469,0.157345,0.155951,0.154292,0.152378,0.150216,0.147818,0.145195,0.142358,0.139321,0.136098,0.132702,0.12915,0.125455,0.121633,0.117701,0.113673,0.109564,0.105392,0.101169,0.0969118,0.0926329,0.088346,0.0840635,0.0797971,0.0755575,0.0713544,0.0671964,0.0630912,0.0590451,0.0550633,0.0511498,0.0473075,0.0435381,0.039842,0.0362185,0.032666,0.0291815,0.0257614,0.0224009,0.0190945,0.0158359,0.0126182,0.00943383,0.00627491,0.00313314,0
0,0.00291044,0.00582889,0.00876327,0.0117213,0.0147103,0.0177373,0.0208087,0.0239303,0.0271074,0.0303442,0.0336442,0.0370102,0.0404436,0.0439452,0.0475144,0.0511498,0.0548487,0.0586073,0.0624208,0.0662833,0.0701878,0.0741261,0.0780894,0.0820676,0.08605,0.0900249,0.09398,0.0979024,0.101779,0.105595,0.109337,0.11299,0.11654,0.119972,0.123273,0.126427,0.129421,0.132242,0.134878,0.137315,0.139542,0.14155,0.143329,0.14487,0.146165,0.147209,0.147997,0.148524,0.148788,0.148788,0.148524,0.147997,0.147209,0.146165,0.14487,0.143329,0.14155,0.139542,0.137315,0.134878,0.132242,0.129421,0.126427,0.123273,0.119972,0.11654,0.11299,0.109337,0.105595,0.101779,0.0979024,0.09398,0.0900249,0.08605,0.0820676,0.0780894,0.0741261,0.0701878,0.0662833,0.0624208,0.0586073,0.0548487,0.0511498,0.0475144,0.0439452,0.0404436,0.0370102,0.0336442,0.0303442,0.0271074,0.0239303,0.0208087,0.0177373,0.0147103,0.0117213,0.00876327,0.00582889,0.00291044,0
0,0.00269179,0.00539099,0.00810492,0.0108407,0.0136052,0.0164048,0.0192454,0.0221326,0.025071,0.0280646,0.0311168,0.0342299,0.0374055,0.040644,0.0439452,0.0473075,0.0507286,0.0542049,0.057732,0.0613045,0.0649157,0.0685583,0.0722239,0.0759034,0.0795867,0.0832631,0.0869212,0.0905491,0.0941342,0.0976638,0.101125,0.104504,0.107787,0.110962,0.114014,0.116932,0.119701,0.122311,0.124748,0.127002,0.129062,0.130919,0.132564,0.13399,0.135188,0.136154,0.136882,0.13737,0.137614,0.137614,0.13737,0.136882,0.136154,0.135188,0.13399,0.132564,0.130919,0.129062,0.127002,0.124748,0.122311,0.119701,0.116932,0.114014,0.110962,0.107787,0.104504,0.101125,0.0976638,0.0941342,0.0905491,0.0869212,0.0832631,0.0795867,0.0759034,0.0722239,0.0685583,0.0649157,0.0613045,0.057732,0.0542049,0.0507286,0.0473075,0.0439452,0.040644,0.0374055,0.0342299,0.0311168,0.0280646,0.025071,0.0221326,0.0192454,0.0164048,0.0136052,0.0108407,0.00810492,0.00539099,0.00269179,0
0,0.00247728,0.00496139,0.00745906,0.00997685,0.012521,0.0150975,0.0177119,0.0203689,0.0230732,0.0258283,0.0286373,0.0315024,0.034425,0.0374055,0.0404436,0.0435381,0.0466866,0.049886,0.0531321,0.0564199,0.0597435,0.0630959,0.0664696,0.0698559,0.0732458,0.0766294,0.0799961,0.083335,0.0866346,0.0898831,0.0930683,0.0961781,0.0992001,0.102122,0.104931,0.107616,0.110165,0.112567,0.11481,0.116884,0.118781,0.12049,0.122004,0.123315,0.124418,0.125307,0.125978,0.126426,0.126651,0.126651,0.126426,0.125978,0.125307,0.124418,0.123315,0.122004,0.12049,0.118781,0.116884,0.11481,0.112567,0.110165,0.107616,0.104931,0.102122,0.0992001,0.0961781,0.0930683,0.0898831,0.0866346,0.083335,0.0799961,0.0766294,0.0732458,0.0698559,0.0664696,0.0630959,0.0597435,0.0564199,0.0531321,0.049886,0.0466866,0.0435381,0.0404436,0.0374055,0.034425,0.0315024,0.0286373,0.0258283,0.0230732,0.0203689,0.0177119,0.0150975,0.012521,0.00997685,0.00745906,0.00496139,0.00247728,0
